,state,name,lat,lon,type,capacity(MW),production (GWh)
4844,NC,Cape Fear,35.595,-79.0495,0,430.5,0.0
4845,NC,Carol Jean Solar,36.316111,-80.144444,SOLAR,4.0,0.0
4846,NC,Carter PV1,35.021111,-78.7875,SOLAR,5.0,0.0
4847,NC,Castalia Solar,36.0,-77.783333,SOLAR,2.0,2.4219999999999997
4848,NC,Catawba River Pollution Control,35.7766,-81.6643,OIL,1.3,0.035
4849,NC,CBC Solar Energy Gen Fac Phase 2,35.674444,-78.526111,SOLAR,2.5,0.0
4850,NC,Cedar Cliff,35.2531,-83.0983,HYDRO,6.4,17.842
4851,NC,CenturyLink Regional HQ,35.9678,-78.5211,OIL,2.0,0.027000000000000003
4852,NC,Chadbourn Farm,34.193889,-78.454444,SOLAR,5.0,9.726
4853,NC,Charlie Solar,35.971944,-79.609444,SOLAR,4.5,0.0
4854,NC,Charlotte Solar,35.261944,-81.821667,SOLAR,5.0,0.0
4855,NC,Chatuge,35.019131,-83.791438,HYDRO,13.2,24.839000000000002
4856,NC,Chauncey Farm LLC,34.3375,-78.52194399999999,SOLAR,4.9,4.4030000000000005
4857,NC,Chei Solar,35.8918,-78.1823,SOLAR,5.0,0.0
4858,NC,Cheoah,35.4478,-83.9383,HYDRO,220.0,467.95300000000003
4859,NC,Cherryville City Hall,35.3778,-81.38,OIL,1.8,0.054000000000000006
4860,NC,"Choco Solar, LLC",35.482032000000004,-77.113067,SOLAR,5.0,0.0
4861,NC,Chocowinity Solar LLC,35.515,-77.09,SOLAR,5.0,0.0
4862,NC,"CII Methane Management IV, LLC",35.511903000000004,-78.43379399999999,BIOMASS,1.6,12.877
4863,NC,Cirrus Solar LLC,35.969444,-78.265,SOLAR,5.0,0.006
4864,NC,Cleveland County Generating Facility,35.170547,-81.416648,GAS,1472.0,736.583002
4865,NC,Cliffside,35.22,-81.7594,COAL,2490.4,6053.808024
4866,NC,"Cline Solar Farm, LLC",35.72,-81.417,SOLAR,5.0,0.0
4867,NC,Clipperton Holdings,34.966944,-78.354444,SOLAR,5.0,0.0
4868,NC,Coastal Carolina Clean Power LLC,35.0217,-77.8583,BIOMASS,44.1,200.334
4869,NC,"Coats Solar Farm, LLC",35.414507,-78.69057600000001,SOLAR,5.0,0.0
4870,NC,"COC Surry LFG, LLC",36.438611,-80.568333,BIOMASS,1.6,6.92
4871,NC,Colin Solar,35.261111,-81.861389,SOLAR,4.0,0.0
4872,NC,Concord Energy,35.34598,-80.670385,BIOMASS,9.6,67.485
4873,NC,Concord Farm,35.444235,-80.663641,SOLAR,5.2,5.64201
4874,NC,"Conetoe II Solar, LLC",35.821999999999996,-77.48100000000001,SOLAR,80.0,0.0
4875,NC,Cornelius Delivery No 1,35.4869,-80.8558,OIL,2.2,-0.019
4876,NC,"Cornwall Solar Center, LLC",36.366944000000004,-78.626111,SOLAR,5.0,0.0
4877,NC,Cowans Ford,35.4346,-80.9588,HYDRO,350.0,148.025
4878,NC,CPI USA North Carolina Roxboro,36.435,-78.9619,BIOMASS,67.5,245.594997
4879,NC,CPI USA North Carolina Southport,33.944384,-78.011824,BIOMASS,135.0,485.30700099999996
4880,NC,Craven County Wood Energy,35.130193,-77.16788299999999,BIOMASS,50.0,355.349004
4881,NC,Crestwood Solar Center LLC,36.353533,-78.584212,SOLAR,5.0,0.0
4882,NC,"Creswell Alligood Solar, LLC",35.898889000000004,-76.37944399999999,SOLAR,14.0,0.0
4883,NC,Crockett Farm,35.230833000000004,-77.5525,SOLAR,5.0,0.168
4884,NC,"CS Murphy Point, LLC",34.989539,-84.166197,SOLAR,1.0,1.405
4885,NC,Dan River,36.4862,-79.7208,GAS,1078.9,3798.708
4886,NC,Daniel Farm LLC,35.848889,-80.553611,SOLAR,5.0,7.832000000000001
4887,NC,Davidson Gas Producers LLC,35.841299,-80.183458,BIOMASS,1.6,12.055
4888,NC,DD Fayetteville Solar NC LLC,34.834444,-78.843611,SOLAR,23.1,0.0
4889,NC,DE Solar 10240 Old Dowd Rd,35.2458,-80.9967,SOLAR,1.9,2.713
4890,NC,DE Solar 1725 Drywall Dr,35.3261,-80.9967,SOLAR,1.0,1.545
4891,NC,DE Solar 657 Brigham Rd,36.1053,-79.9692,SOLAR,1.3,2.069
4892,NC,Dement Farm LLC,36.27,-78.348333,SOLAR,5.0,9.208
4893,NC,Desert Wind,36.31,-76.42,WIND,208.0,0.0
4894,NC,Dessie Solar Center LLC,34.302778,-78.835833,SOLAR,4.8,1.003
4895,NC,Dibrell Farm,36.471667,-79.528056,SOLAR,5.0,9.142999999999999
4896,NC,Dixon Dairy Road Solar,35.199166999999996,-81.410833,SOLAR,4.0,7.426
4897,NC,Dobbins Mill Farm,36.150556,-80.6675,SOLAR,5.0,0.0
4898,NC,"Dogwood Solar, LLC",36.125,-77.40916700000001,SOLAR,20.0,0.76
4899,NC,Domtar Paper Co LLC Plymouth NC,35.8628,-76.7831,BIOMASS,161.5,474.518283
4900,NC,Downs Farm Solar,36.361944,-76.916944,SOLAR,5.0,0.0
4901,NC,Dragstrip Farm,35.758055999999996,-81.416111,SOLAR,5.0,0.883
4902,NC,Drexel Operations Center,35.7481,-81.6072,OIL,2.2,0.012
4903,NC,DSM Pharmaceuticals,35.665960999999996,-77.35744,GAS,8.8,1.527
4904,NC,Duck Solar,35.438056,-81.865,SOLAR,5.0,0.0
4905,NC,Dunn,35.475,-78.548611,SOLAR,2.0,3.548
4906,NC,Duplin Solar LLC,35.011944,-78.078333,SOLAR,5.0,9.315
4907,NC,E Nash PV1,35.964202,-78.09807099999999,SOLAR,20.0,0.0
4908,NC,East Wayne Solar LLC,35.441666999999995,-77.85,SOLAR,2.0,3.09
4909,NC,Eastover Farm,34.742222,-79.46305600000001,SOLAR,5.0,2.843
4910,NC,Eastside WWTP,35.9428,-79.9089,OIL,5.4,0.006
4911,NC,Eden Solar LLC,35.148503000000005,-79.636372,SOLAR,47.7,0.0
4912,NC,Edenton Generators,36.1067,-76.6356,OIL,2.4,0.077
4913,NC,"Edgecombe Genco, LLC",36.037318,-77.753345,COAL,114.8,108.885
4914,NC,Ellerbe,35.1,-79.73,SOLAR,2.0,3.272
4915,NC,Elliana Solar,36.131111,-79.3325,SOLAR,5.0,0.0
4916,NC,Elm City Solar Facility,35.781110999999996,-77.846944,SOLAR,40.0,0.0
4917,NC,Enka,35.533333,-82.65,COAL,16.3,0.0
4918,NC,Erwin Farm,35.333333,-78.661389,SOLAR,5.0,2.665
