,state,name,lat,lon,type,capacity(MW),production (GWh)
6884,PA,Lincoln Financial Field,39.900833,-75.1675,SOLAR,2.9,3.32442
6885,PA,Locust Ridge,40.855,-76.1292,WIND,26.0,71.682
6886,PA,Locust Ridge II LLC,40.8411,-76.1547,WIND,102.0,222.28599999999997
6887,PA,Longwood Gardens,39.866667,-75.667777,SOLAR,1.3,2.05
6888,PA,Lookout Windpower LLC,39.8794,-78.9183,WIND,37.8,110.65
6889,PA,"Lower Mount Bethel Energy, LLC",40.801924,-75.107563,GAS,651.6,4202.458
6890,PA,Lycoming County,41.151111,-76.917777,BIOMASS,3.2,19.332
6891,PA,Mahoning Creek Hydroelectric Project,40.921110999999996,-79.281667,HYDRO,6.0,16.313
6892,PA,Maidencreek Biomass Plant,40.478056,-75.968055,BIOMASS,5.2,0.0
6893,PA,Marlboro Mushrooms Solar Field,39.882778,-75.829444,SOLAR,1.0,1.686
6894,PA,Martin Limestone Solar Array,40.107778,-76.061667,SOLAR,1.0,1.5330000000000001
6895,PA,"Martins Creek, LLC",40.797762,-75.105416,OIL,2108.0,1658.5100380000001
6896,PA,Masser Farms Realty Solar,40.640556,-76.605417,SOLAR,1.0,1.3359999999999999
6897,PA,Mehoopany Wind Energy LLC,41.420556,-76.04916700000001,WIND,141.0,395.961
6898,PA,Merck & Company - West Point,40.220453000000006,-75.301645,GAS,85.6,323.27064
6899,PA,Meyersdale Windpower,39.790739,-79.00204699999999,WIND,30.0,86.81
6900,PA,MF Mesa Lane LLC,40.1483,-74.7772,SOLAR,3.0,3.699
6901,PA,Milan,41.894444,-76.582778,GAS,22.0,0.0
6902,PA,Mill Run Windpower,39.913408000000004,-79.393644,WIND,15.0,17.645
6903,PA,Mitchell Power Station,40.221111,-79.968333,COAL,448.6,0.0
6904,PA,Modern Landfill Production Plant,39.9578,-76.7408,BIOMASS,9.0,0.0
6905,PA,"Montour, LLC",41.0714,-76.6672,COAL,1775.1,6918.960993000001
6906,PA,Morgantown Solar Park,40.152069,-75.865916,SOLAR,2.0,2.378
6907,PA,Moser Generating Station,40.2352,-75.6193,OIL,63.6,6.904
6908,PA,Mountain,40.122941,-77.172292,OIL,54.0,3.045
6909,PA,Mountain View,39.8014,-77.7883,BIOMASS,14.4,14.095999999999998
6910,PA,Moxie Freedom Generation Plant,41.113056,-76.158056,GAS,1058.0,0.0
6911,PA,Mt. Carmel Cogeneration,40.811189,-76.452951,COAL,47.3,279.30600400000003
6912,PA,Muddy Run,39.8076,-76.2993,HYDRO,1072.0,-403.841
6913,PA,New Castle,40.937939,-80.369007,COAL,424.4,301.219998
6914,PA,Newman (PA),40.013993,-75.05283,GAS,1.8,12.401
6915,PA,"NextEra Energy Marcus Hook, LP",39.807038,-75.42160600000001,GAS,836.1,5089.9923
6916,PA,NextEra Energy MH50,39.8103,-75.4281,GAS,50.5,24.916
6917,PA,North Allegheny Windpower Project,40.4381,-78.5436,WIND,70.0,160.009
6918,PA,Northampton Generating Plant,40.6917,-75.4792,COAL,134.1,665.267004
6919,PA,Northeastern Power Company,40.873399,-75.993494,COAL,59.0,190.399001
6920,PA,Norther Tier Landfill,41.7792,-76.6258,BIOMASS,1.6,10.466
6921,PA,Ontelaunee Energy Center,40.4219,-75.9356,GAS,728.0,2503.9629999999997
6922,PA,Orchard Park,39.9109,-77.6667,GAS,24.0,7.965
6923,PA,Orrtanna,39.8442,-77.3508,OIL,27.0,1.672
6924,PA,Oxbow Creek,41.608610999999996,-75.87055600000001,GAS,22.0,0.0
6925,PA,P H Glatfelter Company,39.870934999999996,-76.868117,BIOMASS,109.5,529.342333
6926,PA,PA Solar Park,40.860141999999996,-75.85220600000001,SOLAR,20.0,13.914000000000001
6927,PA,Panda Liberty Generation Plant,41.7675,-76.39,GAS,870.0,0.0
6928,PA,Panda Patriot Generation Plant,41.180833,-76.839167,GAS,870.0,0.0
6929,PA,Panther Creek Energy Facility,40.8556,-75.8781,COAL,94.0,595.109999
6930,PA,Patton Wind Farm,40.63067,-78.696078,WIND,30.0,101.85799999999999
6931,PA,Paxton Creek Cogeneration,40.2733,-76.8844,GAS,12.6,1.081
6932,PA,Peach Bottom,39.758936,-76.268742,NUCLEAR,2621.8,18771.168999999998
6933,PA,PEI Power Corporation,41.485,-75.5406,GAS,92.9,202.372005
6934,PA,Pennsbury,40.153128,-74.76914599999999,BIOMASS,6.0,3.056
6935,PA,Philadelphia Refinery,39.9058,-75.2122,OTHF,30.0,69.06574
6936,PA,Pickering Solar,40.120556,-75.488056,SOLAR,1.5,2.001
6937,PA,Pine Grove,40.5553,-76.3886,BIOMASS,5.4,5.996
6938,PA,Piney,41.192088,-79.433501,HYDRO,30.0,80.455
