,state,name,lat,lon,type,capacity(MW),production (GWh)
5920,NV,Steamboat III,39.3951,-119.7471,GEOTHERMAL,18.2,76.104
5921,NV,Stillwater Facility,39.547537,-118.555613,SOLAR,90.2,180.97
5922,NV,Sun Peak Generating Station,36.1375,-115.0339,GAS,222.0,50.946999999999996
5923,NV,Sunrise,36.1384,-115.036,GAS,166.6,0.0
5924,NV,Sunshine Valley Solar,36.518,-116.49700000000001,SOLAR,100.0,0.0
5925,NV,Terra-Gen Dixie Valley,39.9663,-117.8557,GEOTHERMAL,60.5,487.764
5926,NV,Tracy,39.5625,-119.525,GAS,1182.9,3991.4709999999995
5927,NV,Tri-Center Naniwa Energy,39.55715,-119.51783400000001,GAS,380.0,0.0
5928,NV,TS Power Plant,40.7461,-116.5297,COAL,409.6,1424.285971
5929,NV,Tuscarora Geothermal Power Plant,41.4828,-116.1511,GEOTHERMAL,24.0,137.376
5930,NV,Valley Road,39.5472,-119.795,OIL,6.0,0.0
5931,NV,Verdi,39.3125,-119.585,HYDRO,2.4,10.7
5932,NV,Wabuska,39.164128999999996,-119.18006799999999,GEOTHERMAL,5.4,10.614
5933,NV,Walter M. Higgins III Generating Station,35.6139,-115.3561,GAS,688.4,2017.933
5934,NV,Washoe,39.3022,-119.5604,HYDRO,2.6,7.5360000000000005
5935,NV,Waste Management Lockwood LFGTE,39.549444,-119.697777,BIOMASS,3.2,24.568
5936,NV,Western 102 Power Plant,39.5603,-119.5108,GAS,118.6,240.96400000000003
5937,NV,Wild Rose Geothermal Power Plant,38.836667,-118.323889,GEOTHERMAL,20.0,150.459
5938,NV,Winnemucca,40.9581,-117.7375,GAS,14.9,0.0
