,state,name,lat,lon,type,capacity(MW),production (GWh)
6297,NY,Ticonderoga Mill,43.891436999999996,-73.396998,OIL,42.1,219.439719
6298,NY,Town of Williamson Landfill PV,43.244444,-77.174722,SOLAR,1.2,0.004
6299,NY,Trenton Falls,43.2758,-75.1567,HYDRO,21.9,153.22899999999998
6300,NY,Union Falls,44.510739,-73.91307900000001,HYDRO,2.6,13.2957
6301,NY,Unionville Hydro Project 2499 NY,44.714518,-74.996581,HYDRO,3.0,14.579
6302,NY,University of Rochester,43.123889,-77.628889,GAS,25.4,38.6836
6303,NY,Upper Beaver Falls Project,43.883611,-75.42805600000001,HYDRO,1.5,10.392999999999999
6304,NY,Upper Mechanicville,42.9126,-73.6805,HYDRO,16.4,85.68799999999999
6305,NY,Upper Newton Falls,44.214444,-74.991389,HYDRO,1.5,5.4510000000000005
6306,NY,US Gypsum Oakfield,43.0647,-78.2972,GAS,5.8,16.18862
6307,NY,Valley Falls Hydroelectric Facility,42.9044,-73.5625,HYDRO,2.5,8.177
6308,NY,Varick,43.4486,-76.5056,HYDRO,8.0,28.483
6309,NY,Vernon Boulevard,40.7537,-73.9508,GAS,94.0,48.93
6310,NY,Victory Mills,42.9197,-76.5477,HYDRO,1.7,5.692
6311,NY,Vischer Ferry,42.80746,-73.84269,HYDRO,11.6,50.34
6312,NY,Wading River Facility,40.956932,-72.877411,OIL,238.5,30.715
6313,NY,Walden,41.559979999999996,-74.195154,HYDRO,2.4,2.9560000000000004
6314,NY,Wappinger Falls Hydroelectric,41.598395000000004,-73.922036,HYDRO,2.0,8.398
6315,NY,Warrensburg Hydroelectric,43.4833,-73.7986,HYDRO,2.9,11.83
6316,NY,Waste Management Madison County LFGTE,43.0336,-75.7028,BIOMASS,1.6,6.2010000000000005
6317,NY,Watchtower Educational Center,41.4919,-73.5778,OIL,2.1,0.0
6318,NY,Waterport,43.3272,-78.2394,HYDRO,4.0,14.443
6319,NY,Waterside,40.753333000000005,-73.975833,OIL,199.8,0.0
6320,NY,Watertown,43.975801000000004,-75.874669,HYDRO,8.1,25.12
6321,NY,Watkins Glen Wind Energy Center,42.338333,-76.9275,WIND,80.0,0.0
6322,NY,West Babylon Facility,40.695485,-73.348573,OIL,52.4,2.1430000000000002
6323,NY,West Coxsackie,42.3435,-73.8353,OIL,21.6,0.309
6324,NY,West Delaware Tunnel Plant,41.859601,-74.51025899999999,HYDRO,7.5,22.586
6325,NY,West End Dam Hydroelectric Project,43.982890000000005,-75.620583,HYDRO,4.4,24.272
6326,NY,Wethersfield Wind Farm,42.678819,-78.243792,WIND,6.6,9.408999999999999
6327,NY,Wheelabrator Hudson Falls,43.3056,-73.591447,BIOMASS,14.4,75.34899999999999
6328,NY,Wheelabrator Westchester,41.277128999999995,-73.94234399999999,BIOMASS,59.7,388.70001
6329,NY,William Floyd School District,40.776944,-72.850833,GAS,3.9,1.609
6330,NY,Wiscoy 170,42.5042,-78.0828,HYDRO,1.0,0.0
6331,NY,Yaleville,44.7661,-74.9997,HYDRO,2.0,3.0869999999999997
6332,NY,Zotos International WPGF,42.886944,-76.968333,WIND,3.4,2.46015
